mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
demonym,Peloponnesian,0.1,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Peloponnesians,1.1,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Athenians,1.1,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Boeotian,1.10,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
place,Mycenae,1.10,377228PMyk,Mycenae (Argolid) 289 Mykines - Μυκήναι,37.7308,22.7561,polity
place,Lacedaemon,1.10,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Peloponnese,1.10,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Athens,1.10,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Athenians,1.100,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Medes,1.100,355480RMed,Media (Asia) 945 Hamedan - Μηδία,35.5,48.0,region/people
ethnic,Thasians,1.100,408247PTha,Thasos (Macedonia) 260 Thasos - Θάσος,40.7799,24.7138,polity
ethnic,Edonians,1.100,408238UEdo,Edones tribe (Serres) 56 lower R. Strymon basin - Ηδώνες,40.9,23.9,region/people
ethnic,Edonians,1.100,408238UEdo,Edones tribe (Serres) 56 lower R. Strymon basin - Ηδώνες,40.9,23.9,region/people
ethnic,Thracians,1.100,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
demonym,Phoenician,1.100,335354RPho,Phoenicia (Lebanon) 1083 Lebanon - Φοινική,33.5,35.4,region/people
place,Eurymedon,1.100,369312WEur,Eurymedon R. (Asia Minor) 42 Koprucay river - Ευρυμέδων,36.911,31.159,river
place,Pamphylia,1.100,370320RPam,Pamphylia region (Asia Minor) 280 Antalya - Παμφυλία,37.01,32.01,region/people
place,Ennea Hodoi,1.100,408238UEnn,Ennea Hodoi (Serres) 17 N Amphipolis - Εννέα οδοί,40.8403,23.8556,polity
place,Amphipolis,1.100,408238PAmp,Amphipolis (Serres) 247 Amphipolis - Αμφίπολις,40.822,23.847,polity
place,Ennea Hodoi,1.100,408238UEnn,Ennea Hodoi (Serres) 17 N Amphipolis - Εννέα οδοί,40.8403,23.8556,polity
place,Drabescus,1.100,409239UDra,Drabeskos (Serres) 9 Draveskos? - Δραβήσκος,40.9133,23.8636,polity
place,Ennea Hodoi,1.100,408238UEnn,Ennea Hodoi (Serres) 17 N Amphipolis - Εννέα οδοί,40.8403,23.8556,polity
ethnic,Thasians,1.101,408247PTha,Thasos (Macedonia) 260 Thasos - Θάσος,40.7799,24.7138,polity
ethnic,Thuriats,1.101,371220PTho,Thouria (Messenia) 34 Antheia/Ellinika - Θουρία,37.1101,22.0504,polity
ethnic,Aethaeans,1.101,370220UAnt,Antheia? (Messenia) 22 Antheia? - Άνθεια,37.112,22.041,polity
ethnic,Messenians,1.101,372218RMes,Messenia region (Messenia) 700 Messinia - Μεσσηνία,37.2,21.8,region/people
ethnic,Lacedaemonians,1.101,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Athenians,1.101,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Attica,1.101,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,Ithome,1.101,372219LIth,Ithome Mt. (Messenia) 112 Ithomi - Ιθώμη,37.186,21.925,mountain
ethnic,Lacedaemonians,1.102,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Athenians,1.102,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Thessalians,1.102,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
place,Ithome,1.102,372219LIth,Ithome Mt. (Messenia) 112 Ithomi - Ιθώμη,37.186,21.925,mountain
place,Argos,1.102,376227PArg,Argos (Argolid) 2457 Argos - Άργος,37.63091,22.72079,polity
ethnic,Lacedaemonians,1.103,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Ozolian Locrians,1.103,384222ROzo,Ozolian Lokris region (Phokis) 125 S Phokida - Οζόλαι,38.4,22.2,region/people
ethnic,Athenians,1.103,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Megarians,1.103,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
ethnic,Corinthians,1.103,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Ithome,1.103,372219LIth,Ithome Mt. (Messenia) 112 Ithomi - Ιθώμη,37.186,21.925,mountain
place,Peloponnese,1.103,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Delphi,1.103,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Naupactus,1.103,384218UNau,Naupactus (Aitolia) 190 Navpaktos - Ναύπακτος,38.3997,21.8313,polity
place,Pegae,1.103,381232PPag,Pagai (Megarid) 58 Alepochori - Πηγαί,38.0834,23.1884,polity
place,Nisaea,1.103,380234UNis,Nisaia (Attica) 79 Pachi - Νισαία,37.9764,23.364,polity
ethnic,Libyans,1.104,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
ethnic,Athenians,1.104,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Persians,1.104,295540RPer,Persia (Asia) 4067 Fars - Περσία ,29.5,54.0,region/people
ethnic,Medes,1.104,355480RMed,Media (Asia) 945 Hamedan - Μηδία,35.5,48.0,region/people
ethnic,Egyptians,1.104,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
demonym,Cyprian,1.104,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
place,Pharos,1.104,312299IPha,Pharos (Egypt) 153 Ras at Tin - Φάρος,31.213,29.8856,island
place,Nile,1.104,312301WNil,Nile River (Egypt) 878 en-Nil - Νείλος,30.0918,31.2313,river
place,Memphis,1.104,298313PMem,Memphis (Egypt) 247 Mit Rahina - Μέμφις,29.849,31.255,polity
ethnic,Athenians,1.105,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Corinthians,1.105,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Epidaurians,1.105,376232PEpi,Epidauros (Argolid) 206 Archaia Epidauros - Επίδαυρος,37.6331,23.1617,polity
ethnic,Aeginetans,1.105,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
ethnic,Peloponnesians,1.105,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Megarians,1.105,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
place,Haliae,1.105,373231PHal,Halieis (Argolid) 33 Porto Cheli - Αλιείς,37.3132,23.1491,polity
place,Cecryphaleia,1.105,378233IKek,Kekryphaleia (Attica) 7 Kyra - Κεκρυφάλεια,37.7015,23.2647,island
place,Geraneia,1.105,380231LGer,Geraneia Mt. (Korinthia) 41 Gerenion - Γεράνεια,38.021,23.134,mountain
place,Egypt,1.105,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
ethnic,Athenians,1.106,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Corinth,1.106,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Athenians,1.107,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Phocians,1.107,386227RPho,Phokis region (Central Greece) 781 Phokida - Φωκίς,38.6,22.7,region/people
ethnic,Lacedaemonians,1.107,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Dorians,1.107,387224RDor,Doris tetrapolis (Central Greece) 303 Dorida - Δωρίς,38.7,22.4,region/people
ethnic,Argives,1.107,376227PArg,Argos (Argolid) 2457 Argos - Άργος,37.63091,22.72079,polity
demonym,Thessalian,1.107,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
place,Long Walls,1.107,380237FLW1,S Long Wall 1 (Athens) 41 Tauros - Μακρά Τείχη,37.96235,23.7026,fortification
place,Phalerum,1.107,379237DPha,Phaleron (Attica) 163 Palio Faliro - Φάληρον,37.9373,23.7062,deme
place,Piraeus,1.107,379236HPei,Piraeus (Attica) 498 Piraeus - Πειραιεύς,37.9394,23.6448,deme
place,Boeum,1.107,387224PBoi,Boion (Doris) 19 Chlomo Gravias - Βοιόν,38.6836,22.42731,polity
place,Kitinium,1.107,387225PKyt,Kytinion (Doris) 33 Paliokhori/Ag. Georgios - Κυτίνιον,38.7253,22.4811,polity
place,Erineum,1.107,387224PEri,Erineos? (Doris) 22 Kastellia - Ερινεός,38.6963,22.4099,fortification
place,Crissaean Gulf,1.107,384225UKri,Krisa (Phokis) 104 Chryso - Κρισά,38.4712,22.469,polity
place,Geraneia,1.107,380231LGer,Geraneia Mt. (Korinthia) 41 Gerenion - Γεράνεια,38.021,23.134,mountain
place,Megara,1.107,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
place,Pegae,1.107,381232PPag,Pagai (Megarid) 58 Alepochori - Πηγαί,38.0834,23.1884,polity
place,Boeotia,1.107,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
ethnic,Lacedaemonians,1.108,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Athenians,1.108,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Boeotians,1.108,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
ethnic,Tanagraeans,1.108,383236PTan,Tanagra (Boeotia) 108 SE Kerykeion - Τάναγρα,38.3074,23.5841,polity
ethnic,Opuntian Locrians,1.108,386231ROpu,Lokris Opuntia region (Phthiotis) 288 Atalandi - Λοκροί  Οπούντιοι,38.65,23.04,region/people
ethnic,Aeginetans,1.108,378234PAig,Aigina polis (Aegina) 464 Aigina - Αίγινα,37.75,23.425,polity
ethnic,Corinthians,1.108,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Sicyonians,1.108,380227PSik,Sikyon (Korinthia) 619 Vasiliko - Σικυών,37.9834,22.7145,polity
place,Megarid,1.108,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
place,Geraneia,1.108,380231LGer,Geraneia Mt. (Korinthia) 41 Gerenion - Γεράνεια,38.021,23.134,mountain
place,Oenophyta,1.108,383236UOin,Oinophyta (Boeotia) 7 Oinofyta/Staniates - Οινόφυτα,38.3048,23.6309,polity
place,Phocis,1.108,386227RPho,Phokis region (Central Greece) 781 Phokida - Φωκίς,38.6,22.7,region/people
place,Peloponnese,1.108,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Chalcis,1.108,384216UHyp,Chalkis/Hypochalkis (Aitolia) 19 Kato Vasiliki - Υποχαλκίς,38.3535,21.6314,polity
ethnic,Athenians,1.109,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Peloponnesians,1.109,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Egyptians,1.109,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
demonym,Persian,1.109,295540RPer,Persia (Asia) 4067 Fars - Περσία ,29.5,54.0,region/people
place,Lacedaemon,1.109,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Attica,1.109,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,Memphis,1.109,298313PMem,Memphis (Egypt) 247 Mit Rahina - Μέμφις,29.849,31.255,polity
ethnic,Trojans,1.11,400262UIli,Troy/Ilion (Troad) 3316 Truva - Τροίη,39.9575,26.2389,polity
place,Chersonese,1.11,403265LChe,Chersonesus (Thrace) 293 Gallipoli Peninsula - Χερσόνησος,40.3333,26.5,region/people
ethnic,Egyptians,1.110,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
ethnic,Athenians,1.110,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Mendesian,1.110,310315UMen,Mendes (Egypt) 59 Tell el-Rub'a - Μένδης,30.958,31.516,polity
demonym,Phoenician,1.110,335354RPho,Phoenicia (Lebanon) 1083 Lebanon - Φοινική,33.5,35.4,region/people
place,Libya,1.110,300070RLib,Libya (Africa) 1525 North Africa - Λιβύη,32.01,10.01,region/people
place,Cyrene,1.110,328219PCyr,Cyrene (Libya) 505 Shahhat - Κυρήνη,32.819,21.856,polity
place,Nile,1.110,312301WNil,Nile River (Egypt) 878 en-Nil - Νείλος,30.0918,31.2313,river
ethnic,Athenians,1.111,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Boeotians,1.111,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
ethnic,Phocians,1.111,386227RPho,Phokis region (Central Greece) 781 Phokida - Φωκίς,38.6,22.7,region/people
ethnic,Sicyonians,1.111,380227PSik,Sikyon (Korinthia) 619 Vasiliko - Σικυών,37.9834,22.7145,polity
ethnic,Achaeans,1.111,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
demonym,Thessalian,1.111,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
place,Pharsalus,1.111,393224UPha,Pharsalos (Thessaly) 250 Pharsala - Φάρσαλος,39.2883,22.3869,polity
place,Pegae,1.111,381232PPag,Pagai (Megarid) 58 Alepochori - Πηγαί,38.0834,23.1884,polity
place,Pegae,1.111,381232PPag,Pagai (Megarid) 58 Alepochori - Πηγαί,38.0834,23.1884,polity
place,Oeniadae,1.111,384212POin,Oiniadai (Aitolia) 89 Trikardo - Οινιάδαι,38.4118,21.1948,polity
place,Acarnania,1.111,388210RAka,Akarnania region (Akarnania) 435 Akarnania - Ακαρνανία,38.8,21.0,region/people
ethnic,Peloponnesians,1.112,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Athenians,1.112,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Phoenicians,1.112,335354RPho,Phoenicia (Lebanon) 1083 Lebanon - Φοινική,33.5,35.4,region/people
ethnic,Cyprians,1.112,350330RCyp,Cyprus (Kypros) 999 Cyprus - Κύπρος,35.0,33.0,region/people
ethnic,Cilicians,1.112,370340RCil,Cilicia region (Asia Minor) 981 Mersin - Κιλικία,37.01,34.01,region/people
ethnic,Lacedaemonians,1.112,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Delphians,1.112,385225PDel,Delphi polis (Phokis) 154 Delphi - Δελφοί,38.4806,22.5056,polity
ethnic,Phocians,1.112,386227RPho,Phokis region (Central Greece) 781 Phokida - Φωκίς,38.6,22.7,region/people
place,Egypt,1.112,271307REgy,Aigyptos (Egypt) 4104 Egypt - Αίγυπτος,27.1,30.7,region/people
place,Kitium,1.112,349336PKit,Kition (Cyprus) 94 Larnaka - Κίτιον,34.920211,33.632745,polity
place,Salamis,1.112,352339PSal,Salamis/Konstantia (Cyprus) 108 Ammokhostos - Σαλαμίς,35.1799505,33.9030525,polity
place,Delphi,1.112,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
ethnic,Athenians,1.113,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Locrians,1.113,386231ROpu,Lokris Opuntia region (Phthiotis) 288 Atalandi - Λοκροί  Οπούντιοι,38.65,23.04,region/people
ethnic,Boeotians,1.113,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
demonym,Euboean,1.113,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Orchomenus,1.113,385230POrc,Orchomenos (Boeotia) 161 Orchomenos - Ορχομενός,38.4956,22.9641,polity
place,Chaeronea,1.113,385228PCha,Chaironea (Boeotia) 204 Kapraina - Χαιρώνεα,38.4944,22.8416,polity
place,Coroneia,1.113,384230PKor,Koroneia (Boeotia) 112 Palaia Koroneia - Κορώνεα,38.3912,22.9571,polity
ethnic,Athenians,1.114,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Peloponnesians,1.114,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Megarians,1.114,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
ethnic,Corinthians,1.114,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
ethnic,Sicyonians,1.114,380227PSik,Sikyon (Korinthia) 619 Vasiliko - Σικυών,37.9834,22.7145,polity
ethnic,Epidaurians,1.114,376232PEpi,Epidauros (Argolid) 206 Archaia Epidauros - Επίδαυρος,37.6331,23.1617,polity
ethnic,Histiaeans,1.114,389231PHis,Histiaia (Euboea) 78 Oreoi - Ιστιαία,38.9466,23.0905,polity
place,Euboea,1.114,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Attica,1.114,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,Nisaea,1.114,380234UNis,Nisaia (Attica) 79 Pachi - Νισαία,37.9764,23.364,polity
place,Eleusis,1.114,380235PEle,Eleusis (Attica) 227 Elefsina - Ελευσίς,38.0441,23.5415,polity
place,Thrius,1.114,381236DThr,Thria (Attica) 19 SE Aspropyrgos - Θρία,38.0545,23.5923,deme
place,Histiaea,1.114,389231PHis,Histiaia (Euboea) 78 Oreoi - Ιστιαία,38.9466,23.0905,polity
ethnic,Lacedaemonians,1.115,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Samians,1.115,377269PSam,Samos (Aegean) 872 Pythagoreio - Σάμος,37.695,26.935,polity
ethnic,Milesians,1.115,375273PMil,Miletus (Ionia) 729 Milet - Μίλητος,37.5292,27.2775,polity
ethnic,Athenians,1.115,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Byzantines,1.115,410290UByz,Byzantion (Thrace) 964 Istanbul - Βυζάντιον,41.0119,28.9836,polity
place,Euboea,1.115,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Peloponnese,1.115,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Nisaea,1.115,380234UNis,Nisaia (Attica) 79 Pachi - Νισαία,37.9764,23.364,polity
place,Pegae,1.115,381232PPag,Pagai (Megarid) 58 Alepochori - Πηγαί,38.0834,23.1884,polity
place,Troezen,1.115,375234PTro,Troizen (Troizenia) 220 Damala - Τροιζήν,37.5033,23.3484,polity
place,Achaia,1.115,382219RAch,Achaea region (Achaia) 1800 Achaia - Αχαΐα,38.2,21.9,region/people
place,Priene,1.115,377273PPri,Priene (Ionia) 93 Gullubahce - Πριήνη,37.6599,27.2981,polity
place,Lemnos,1.115,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Sardis,1.115,385280PSar,Sardis (Lydia) 383 Sart - Σάρδις,38.4883,28.0403,polity
ethnic,Athenians,1.116,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Samians,1.116,377269PSam,Samos (Aegean) 872 Pythagoreio - Σάμος,37.695,26.935,polity
demonym,Phoenician,1.116,335354RPho,Phoenicia (Lebanon) 1083 Lebanon - Φοινική,33.5,35.4,region/people
demonym,Chian,1.116,384261PChi,Chios polis (Chios) 602 Khios - Χίος,38.3764,26.1342,polity
demonym,Lesbian,1.116,392261ILes,Lesbos (Lesbos) 438 Lesbos - Λέσβος,39.2075,26.2,island
place,Caria,1.116,370287RKar,Caria region (Asia Minor) 709 W Asia Minor - Καρία,37.01,28.7,region/people
place,Tragia,1.116,373268ITra,Tragia (Agathonisi) 5 Agathonisi - Τραγία,37.461,26.968,island
place,Miletus,1.116,375273PMil,Miletus (Ionia) 729 Milet - Μίλητος,37.5292,27.2775,polity
place,Caunus,1.116,368286UKau,Kaunos (Caria) 84 Dalyan - Καύνος,36.8259,28.6215,polity
ethnic,Samians,1.117,377269PSam,Samos (Aegean) 872 Pythagoreio - Σάμος,37.695,26.935,polity
ethnic,Byzantines,1.117,410290UByz,Byzantion (Thrace) 964 Istanbul - Βυζάντιον,41.0119,28.9836,polity
place,Athens,1.117,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Chios,1.117,384261PChi,Chios polis (Chios) 602 Khios - Χίος,38.3764,26.1342,polity
place,Lesbos,1.117,392261ILes,Lesbos (Lesbos) 438 Lesbos - Λέσβος,39.2075,26.2,island
ethnic,Athenians,1.118,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Lacedaemonians,1.118,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Corcyra,1.118,396199PKer,Corcyra (Ionian Islands) 405 Kerkyra/Corfu - Κέρκυρα,39.6063,19.9156,polity
place,Potidaea,1.118,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
place,Delphi,1.118,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
ethnic,Athenians,1.119,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Corinthians,1.119,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
place,Potidaea,1.119,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Boeotians,1.12,384233RBoi,Boiotia region (Boeotia) 1673 Viotia - Βοιωτία,38.35,23.25,region/people
ethnic,Thessalians,1.12,394223RThs,Thessaly region (Hellas) 1628 Thessalia - Θεσσαλία,39.4,22.3,region/people
ethnic,Dorians,1.12,387224RDor,Doris tetrapolis (Central Greece) 303 Dorida - Δωρίς,38.7,22.4,region/people
ethnic,Peloponnesians,1.12,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Ilium,1.12,400262UIli,Troy/Ilion (Troad) 3316 Truva - Τροίη,39.9575,26.2389,polity
place,Arne,1.12,385229UArn,Arne (Boeotia) 44 Magoula Balomenou - Άρνη,38.5112,22.8616,polity
place,Athens,1.12,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Ionia,1.12,375275RIon,Ionia region (Asia Minor) 884 Izmir - Ιωνία,38.0,27.3,region/people
place,Italy,1.12,406163RIta,Italia region (Italy) 4036 Italy - Ιταλία,40.6,16.3,region/people
place,Sicily,1.12,376145RSic,Sicily region (Italy) 3245 Sicilia - Σικελία,37.6,14.5,region/people
ethnic,Lacedaemonians,1.120,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
ethnic,Athenians,1.120,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
ethnic,Athenians,1.121,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Olympia,1.121,376216SOly,Olympian Zeus sanctuary (Eleia) 856 Archaia Olympia - Ολυμπία,37.6378,21.63,sanctuary/temple
place,Delphi,1.121,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Athens,1.122,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
place,Peloponnese,1.122,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
ethnic,Ionians,1.124,375275RIon,Ionia region (Asia Minor) 884 Izmir - Ιωνία,38.0,27.3,region/people
ethnic,Corinthians,1.124,379229PKor,Corinth/Korinthos (Korinthia) 1749 Archaia Korinthos - Κόρινθος,37.9054,22.8802,polity
demonym,Dorian,1.124,387224RDor,Doris tetrapolis (Central Greece) 303 Dorida - Δωρίς,38.7,22.4,region/people
place,Potidaea,1.124,402233UPot,Poteidaia/Kassandreia (Chalkidike) 167 Nea Potidaia - Κασάνδρεια,40.1937,23.3278,polity
ethnic,Lacedaemonians,1.125,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
place,Attica,1.125,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
ethnic,Athenians,1.126,380237PAth,Athens (Attica) 9448 Athina - Αθήναι,37.9718,23.72793,polity
demonym,Lacedaemonian,1.126,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
demonym,Olympic,1.126,376216SOly,Olympian Zeus sanctuary (Eleia) 856 Archaia Olympia - Ολυμπία,37.6378,21.63,sanctuary/temple
place,Megara,1.126,380233PMeg,Megara (Megarid) 713 Megara - Μέγαρα,37.997,23.34285,polity
place,Delphi,1.126,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Acropolis,1.126,380237SAkr,Athenian Acropolis (Athens) 284 Akropoli - Ακρόπολις,37.9717,23.7257,sanctuary/temple
place,Peloponnese,1.126,375222RPel,Peloponnese (Hellas) 1736 Peloponisos - Πελοπόννησος,37.54,22.15,region/people
place,Attica,1.126,379239RAtt,Attica region (Hellas) 1518 Attiki - Αττική,37.9,23.9,region/people
place,outside the city,1.126,380237SZMe,Zeus Meilichios shrine (Athens) 1 Mets,37.96753,23.73573,sanctuary/temple
place,altar,1.126,380237SAA2,Altar of Athena (Athens Acropolis) 3 Acropolis of Athens,37.97195,23.72684,sanctuary/temple
ethnic,Lacedaemonians,1.127,371224PSpa,Sparta/Lacedaemon (Lakonia) 5559 Sparti - Σπάρτα,37.0821,22.4237,polity
