mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
place,Peiresiae,1.35,394221UPei,Peirasiai (Thessaly) 7 Ermitsi - Πειρασία,39.423,22.103,polity
place,Apidanus,1.35,393223WApi,Apidanos R. (Thessaly) 42 Pharsalitis - Απιδανός ,39.43,22.104,river
place,Enipeus,1.35,393223WEni,Enipeus R. (Thessaly) 23 river - Ενιπεύς,39.492,22.15,river
person,Pelian,1.363,394230LPel,Pelion Mt. (Magnesia) 226 Pelion - Πήλιον,39.437,23.046,mountain
place,Tegea,1.394,375224PTeg,Tegea (Arkadia) 363 Piali/Episkopi - Τεγέα,37.464,22.429,polity
place,Larisa,1.40,396224PLar,Larissa (Thessaly) 312 Larisa - Λαρίσσα,39.6349,22.421,polity
place,Pagasae,1.402,393229PPag,Pagasai (Magnesia) 52 Volos - Παγασαί,39.3546,22.9258,polity
place,Pytho,1.402,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Ortygia,1.402,374253PDel,Delos (Cyclades) 404 Dilos - Δήλος,37.398,25.267,polity
place,Arene,1.448,375216USam,Samikon/Samia (Triphylia) 102 Kato Samiko - Σαμικόν,37.533,21.599,polity
place,Phylace,1.45,393228PPhy,Phylake (Phthiotis) 22 Persouphli/Dervesi - Φυλακή,39.321,22.799,polity
place,Pherae,1.49,394228PPhe,Pherai (Magnesia) 156 Velestino - Φεραί,39.379,22.7539,polity
demonym,Dictaean,1.496,352254CAig,Dictaean cave (Crete) 10 Psykhro - Δικταίον άντρον,35.1627,25.4452,cave
place,Olympus,1.496,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Anaurus,1.5,393228WAna,Anauros R. (Magnesia) 14  - Άναυρος,39.365,22.899,river
person,Pelasgian,1.5,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
place,Alope,1.51,388229PAlo,Alope (East Lokris) 28 Ag. Aikaterini - Αλόπη,38.7478,22.9484,polity
place,Amphrysus,1.51,392227WAmp,Amphrysos river (Phthiotis) 12 Almyros - Άμφρυσος,39.1729,22.7455,river
place,Phthia,1.51,393223RPht,Achaea Phthiotis region (Phthiotis) 199 Phthiotida - Φθιώτας Αχαιούς,39.2,22.5,region/people
place,Pelion,1.519,394230LPel,Pelion Mt. (Magnesia) 226 Pelion - Πήλιον,39.437,23.046,mountain
place,Pagasae,1.519,393229PPag,Pagasai (Magnesia) 52 Volos - Παγασαί,39.3546,22.9258,polity
place,Dodona,1.519,395208SDod,Dodona (Ioannina) 202 Dodoni - Δωδώνα,39.5464,20.7878,sanctuary/temple
place,Pytho,1.519,385225SDel,"Delphic Oracle, Pytho (Delphi) 1539 Delphous - Δελφοί",38.48264,22.50108,sanctuary/temple
place,Ortygia,1.519,374253PDel,Delos (Cyclades) 404 Dilos - Δήλος,37.398,25.267,polity
place,Ismenus,1.519,383233WIsm,Ismenos river (Boeotia) 68 Ismenos - Ισμηνός,38.3248,23.3244,river
person,Itonian,1.519,393221SAth,Athena Itonia sanct. (Thessaly) 12 Philia Karditsis - Ιτωνία η Αθηνά,39.2617,22.0507,sanctuary/temple
demonym,Tisaean,1.559,391232LTis,Tisaion Mt. (Magnesia) 7 Tisaion - Τίσαιον,39.106,23.1545,mountain
place,Iolcos,1.559,394230UIol,Iolkos (Magnesia) 102 Volos Kastro - Ιωλκός,39.3663,22.9689,polity
place,Gyrton,1.57,398226UGyr,Gyrtone (Thessaly) 59 Vriotopos - Γυρτώνη,39.7573,22.4031,polity
ethnic,Pelasgians,1.580,398223UPel,Pelasgiotis region (Thessaly) 268 Thessalia - Πελασγία,39.5,22.5,region/people
place,Pelion,1.580,394230LPel,Pelion Mt. (Magnesia) 226 Pelion - Πήλιον,39.437,23.046,mountain
place,Sepian,1.580,391232LSep,Sepias cape (Magnesia) 29 Katigiorgis? - Σηπιάς άκρη,39.188,23.3496,cape
place,Sciathus,1.580,392235PSki,Skiathos (Sporades) 45 Skiathos - Σκίαθος,39.164,23.4885,polity
place,Magnesia,1.580,397227RMag,Magnesia region (Magnesia) 235 Magnesia - Μαγνησία,39.4,22.9,region/people
place,Aphetae,1.580,391233UAph,Aphetai (Magnesia) 24 Platania? - Αφεταί,39.1408,23.2743,polity
place,Meliboea,1.592,397228UMel,Meliboia (Thessaly) 42 Agiokambos - Μελίβοια,39.6795,22.8889,polity
place,Homole,1.592,398226LHom,Homole Mt. (Thessaly) 10 Kissavos,39.8272,22.6464,mountain
place,Amyrus,1.592,397227PAmy,Amyros (Magnesia) 15 Palaiokastro/Gerakari - Άμυρος,39.6603,22.6934,polity
place,Eurymenae,1.592,398228PEur,Eurymenai (Magnesia) 8 Kokkino Nero - Ευρυμέναι,39.836,22.792,polity
place,Ossa,1.592,398227LOss,Ossa Mt. (Thessaly) 135 Kissavos - Όσσα,39.7969,22.6869,mountain
place,Olympus,1.592,401224LOly,Olympus Mt. (Pieria) 811 Mt. Olympos - Ολυμπος,40.0856,22.3586,mountain
place,Pallene,1.592,400236LPal,Pallene/Phlegra (Chalkidike) 112 Pallini - Παλλήνη,40.06,23.41,region/people
place,Canastra,1.592,398238LKan,Kanastraion cape (Chalkidike) 30 Cape Paliouri - Κάναστρον,39.916,23.75,cape
place,Athos,1.592,402243LAth,Athos (Chalkidike) 150 Athos - Άθως,40.158,24.327,region/people
place,Lemnos,1.592,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Myrine,1.592,399251PMyr,Myrina (Lemnos) 21 Kastro/Myrina - Μύρινα,39.877,25.0568,polity
ethnic,Thracians,1.609,410265RThr,Thrace region (Evros) 1818 Thraki - Θραίκη,41.0,26.5,region/people
place,Sicinus,1.609,367251PSik,Sikinos (Cyclades) 12 Hagia Marina - Σίκινος,36.662,25.0901,polity
place,Myrine,1.609,399251PMyr,Myrina (Lemnos) 21 Kastro/Myrina - Μύρινα,39.877,25.0568,polity
place,Acheron,1.640,392205WAch,Acheron R. (Preveza) 163 Akheron - Αχέρων,39.2348,20.4831,river
demonym,Dolopian,1.65,392217RDol,Dolopia region (Thessaly) 106  - Δόλοπες,39.2,21.7,region/people
place,Ctimene,1.65,391220PKti,Ktimene? (Dolopia) 6 Rentina? - Κτιμένη,39.0642,21.9785,polity
place,Xynian lake,1.65,393223WXyn,Xynias (Phthiotis) 4 Xynias - Ξυνιάς,39.065,22.255,lake
person,Titaresian,1.65,402221LTit,Titarion Mt. (Thessaly) 5 Titaros - Τιταρών,40.161,22.123,mountain
demonym,Lemnian,1.653,399253ILem,Lemnos (Aegean) 341 Lemnos - Λήμνος,39.93,25.21,island
place,Opus,1.69,386230POpo,Opous (East Lokris) 73 Atalandi - Οπούς,38.652,22.992,polity
place,Thebe,1.735,396270PThe,Thebe (Aiolis) 60 Edremit - Θήβε,39.5974,27.0202,polity
demonym,Taphian,1.747,387208ITap,Taphos island (Leukas) 41 Meganisi - Τάφος,38.652,20.77,island
place,Maenalus,1.768,377223LMai,Mainalion Mt. (Arkadia) 80 Mainalo - Μαίναλος,37.4845,22.2693,mountain
ethnic,Colchians,1.77,431423RCol,Colchis (Pontus) 391 Georgia - Κολχίς,42.12,42.28,region/people
place,Euboea,1.77,385239IEub,Euboia (Euboea) 740 Evia - Εύβοια,38.53,23.87,island
place,Cerinthus,1.77,388235UKer,"Kerinthos (Euboea) 15 Kria Vrisi, Ag. Ilias - Κήρινθος",38.8343,23.4775,polity
