mention_type,mention_name,citation,place_id,place_name,lat,lon,feature_type
place,Cyclades,1.1.1,372248RKyk,Cyclades region (Aegean),37.2,24.8,region/people
place,Aegean Sea,1.1.1,381253WAeg,Aegean Sea (Hellas),38.1,25.3,sea/strait
place,Sunium,1.1.1,376240LSou,Sounion cape (Attica),37.6498,24.0247,sanctuary/temple
demonym,Attic,1.1.1,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
place,temple,1.1.1,377240SAth,Athena temple (Sounion ),37.6529,24.0271,sanctuary/temple
place,Laurium,1.1.1,377241RLau,Laureion region (Attica),37.71,24.05,region/people
ethnic,Athenians,1.1.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Island of Patroclus,1.1.1,377240IPat,Patroklou Charax (Attica),37.6543,23.9577,island
demonym,Egyptian,1.1.1,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Athenians,1.1.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Peiraeus,1.1.2,379236HPei,Piraeus (Attica),37.9394,23.6448,deme
ethnic,Athenians,1.1.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Phalerum,1.1.2,379237DPha,Phaleron (Attica),37.9373,23.7062,deme
place,Athens,1.1.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Troy,1.1.2,400262UIli,Troy/Ilion (Troad),39.9575,26.2389,polity
place,Peiraeus,1.1.2,379236HPei,Piraeus (Attica),37.9394,23.6448,deme
place,Phalerum,1.1.2,379237DPha,Phaleron (Attica),37.9373,23.7062,deme
demonym,Athenian,1.1.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,shipsheds,1.1.2,379237HZea,Zea harbor (Piraeus),37.9384,23.6504,harbor
place,harbor,1.1.2,379236UKan,Kantharos Limen (Piraeus),37.942,23.642,harbor
place,grave,1.1.2,379236GThT,Drapetsona  Themistocles tomb (Piraeus),37.9416,23.61726,tomb/cemetery
ethnic,Athenians,1.1.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Magnesia,1.1.2,379275UMag,Magnesia ad Maeandrum (Ionia),37.853,27.526,polity
place,Parthenon,1.1.2,380237SAth,Parthenon Athena temple (Athens),37.97156,23.72663,sanctuary/temple
place,Peiraeus,1.1.3,379236HPei,Piraeus (Attica),37.9394,23.6448,deme
ethnic,Athenians,1.1.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Macedonians,1.1.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Boeotia,1.1.3,384233RBoi,Boiotia region (Boeotia),38.35,23.25,region/people
place,Thermopylae,1.1.3,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
place,Lamia,1.1.3,389224PLam,Lamia (Phthiotis),38.903,22.4426,polity
place,Oeta,1.1.3,388223LOit,Oita Mt. (Phthiotis),38.801,22.25,mountain
place,Long Stoa,1.1.3,380236BLSt,Long Stoa (Piraeus),37.94579,23.64254,building
demonym,Lacedemonian,1.1.3,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Cnidus,1.1.3,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
demonym,Carian,1.1.3,370287RKar,Caria region (Asia Minor),37.01,28.7,region/people
ethnic,Cnidians,1.1.3,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
demonym,Cnidian,1.1.3,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
ethnic,Cnidians,1.1.3,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
ethnic,Athenians,1.1.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Munychia,1.1.4,379237HMou,Mounichia (Piraeus),37.938,23.658,harbor
place,temple,1.1.4,379237SMou,Artemis Mounychia (Piraeus),37.9356,23.6592,sanctuary/temple
place,Phalerum,1.1.4,379237DPha,Phaleron (Attica),37.9373,23.7062,deme
place,temple,1.1.4,380237SAtS,Athens Skiras sanct. (Attica),37.933,23.6902,sanctuary/temple
ethnic,Athenians,1.1.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Colchis,1.1.4,431423RCol,Colchis (Pontus),42.12,42.28,region/people
place,Colias promontory,1.1.5,379236LKol,Kolias cape (Attica),37.8945,23.717,cape
demonym,Persian,1.1.5,295540RPer,Persia (Asia),29.5,54,region/people
ethnic,Phocaeans,1.1.5,387268UPho,Phokaia (Ionia),38.6704,26.7532,polity
place,Ionia,1.1.5,375275RIon,Ionia region (Asia Minor),38,27.3,region/people
place,Colias,1.1.5,379236LKol,Kolias cape (Attica),37.8945,23.717,cape
place,Phalerum,1.1.5,379237DPha,Phaleron (Attica),37.9373,23.7062,deme
place,Athens,1.1.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Persians,1.1.5,295540RPer,Persia (Asia),29.5,54,region/people
place,monument,1.2.1,380237AAmz,Amazoneion memorial (Athens),37.9707,23.7226,monument
person,Troezen,1.2.1,375234PTro,Troizen (Troizenia),37.5033,23.3484,polity
place,Themiscyra,1.2.1,412370UThe,Themiscyra (Pontus),41.215,36.967,polity
place,Thermodon,1.2.1,412369WThe,Thermodon R. (Pontus),41.194,36.942,river
ethnic,Athenians,1.2.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.2.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Peiraeus,1.2.2,379236HPei,Piraeus (Attica),37.9394,23.6448,deme
place,walls,1.2.2,380237FLW1,S Long Wall 1 (Athens),37.96235,23.7026,fortification
place,Cnidus,1.2.2,367274PKni,Knidos (Caria) Cnidus,36.6862,27.374,polity
ethnic,Persians,1.2.2,295540RPer,Persia (Asia),29.5,54,region/people
place,road,1.2.2,380237XStr,Street of Tombs (Athens),37.9785,23.7169,site/excavation
place,Macedonia,1.2.2,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Samos,1.2.3,377269PSam,Samos (Aegean),37.695,26.935,polity
place,Syracuse,1.2.3,371153PSyr,Syracuse (Sicily),37.0639,15.293,polity
place,Sicily,1.2.3,376145RSic,Sicily region (Italy),37.6,14.5,region/people
place,Macedonia,1.2.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
person,Rhodes,1.2.3,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
person,Soli,1.2.3,367345PSol,Soloi (Cilicia),36.742,34.539,polity
place,building,1.2.4,380237BPom,Pompeion (Athens),37.9782,23.7188,building
demonym,Attic,1.2.4,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
ethnic,Coans,1.2.4,369273PKos,Kos (Dodecanese),36.8914,27.2859,polity
place,Cerameicus,1.2.4,380237XKer,Kerameikos area (Athens),37.9781,23.7188,site/excavation
ethnic,Athenians,1.2.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Athens,1.2.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Eleutherae,1.2.5,382234FEle,Eleutherai fortress (Attica),38.1797,23.3749,fortification
ethnic,Athenians,1.2.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Delphi,1.2.5,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
place,Athens,1.2.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Attica,1.2.6,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
ethnic,Athenians,1.2.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.2.6,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Attica,1.2.6,379239RAtt,Attica region (Hellas),37.9,23.9,region/people
place,Cerameicus,1.3.1,380237XKer,Kerameikos area (Athens),37.9781,23.7188,site/excavation
place,Royal Stoa,1.3.1,380237BRoS,Royal Stoa (Athens Agora),37.976123,23.722336,building
person,Cyprus,1.3.2,350330RCyp,Cyprus (Kypros),35,33,region/people
demonym,Phoenician,1.3.2,335354RPho,Phoenicia (Lebanon),33.5,35.4,region/people
demonym,Athenian,1.3.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Salamis,1.3.2,379235PSal,Salamis (Salamis),37.952,23.5408,polity
place,Emperor Hadrian,1.3.2,380237ASHa,Statue of Hadrian (Athens Agora),37.975401,23.722349,monument
ethnic,Athenians,1.3.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,stoa,1.3.3,380237BSZe,Stoa of Zeus Eleutherios (Athens Agora),37.975843,23.722163,building
ethnic,Athenians,1.3.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Mantinea,1.3.4,376224UMan,Mantineia (Arkadia),37.6181,22.3933,polity
ethnic,Athenians,1.3.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Lacedemonians,1.3.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Cadmea,1.3.4,383233PThe,Thebes (Boeotia),38.3191,23.3178,polity
ethnic,Lacedemonians,1.3.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
place,Leuctra,1.3.4,383231ULeu,Leuktra (Boeotia),38.2567,23.1717,polity
ethnic,Boeotians,1.3.4,384233RBoi,Boiotia region (Boeotia),38.35,23.25,region/people
place,Peloponnesus,1.3.4,375222RPel,Peloponnese (Hellas),37.54,22.15,region/people
ethnic,Lacedemonians,1.3.4,371224PSpa,Sparta/Lacedaemon (Lakonia),37.0821,22.4237,polity
ethnic,Athenians,1.3.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.3.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Boeotian,1.3.4,384233RBoi,Boiotia region (Boeotia),38.35,23.25,region/people
person,Theban,1.3.4,383233PThe,Thebes (Boeotia),38.3191,23.3178,polity
ethnic,Athenians,1.3.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,temple,1.3.4,380237SPtr,Apollo Patroos Temple (Athens Agora),37.97554,23.7221,sanctuary/temple
place,Delphi,1.3.4,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
ethnic,Athenians,1.3.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Peloponnesian,1.3.4,375222RPel,Peloponnese (Hellas),37.54,22.15,region/people
place,sanctuary,1.3.5,380238BMet,Metroon (Athens),37.9752,23.722,building
place,Bouleuterion,1.3.5,380237BBol,Bouleuterion (Athens Agora),37.975183,23.7218,building
demonym,Athenian,1.3.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Caunian,1.3.5,368286UKau,Kaunos (Caria),36.8259,28.6215,polity
ethnic,Athenians,1.3.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Thermopylae,1.3.5,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
place,Eridanos,1.4.1,450120WEri,Eridanos/Padus R. (Italy),44.9753,12.0293,river
ethnic,Celts,1.4.1,490070RKel,Keltike (Europe),49,7,region/people
place,Ionian Sea,1.4.1,408187WIon,Ionian Sea (Greece/Italy),39.2,18.7,sea/strait
demonym,Illyrian,1.4.1,405195RIll,Illyria region (Albania),40.8,19.8,region/people
place,Macedonia,1.4.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
ethnic,Macedonians,1.4.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thessaly,1.4.1,394223RThs,Thessaly region (Hellas),39.4,22.3,region/people
place,Thermopylae,1.4.1,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
ethnic,Athenians,1.4.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Macedonian,1.4.2,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thermopylae,1.4.2,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
ethnic,Celts,1.4.2,490070RKel,Keltike (Europe),49,7,region/people
person,Trachis,1.4.2,388224RTra,Trachis region (Phthiotis),38.75,22.4,region/people
ethnic,Persians,1.4.2,295540RPer,Persia (Asia),29.5,54,region/people
ethnic,Phocians,1.4.2,386227RPho,Phokis region (Central Greece),38.6,22.7,region/people
place,Oeta,1.4.2,388223LOit,Oita Mt. (Phthiotis),38.801,22.25,mountain
ethnic,Athenians,1.4.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.4.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Lamian,1.4.3,389224PLam,Lamia (Phthiotis),38.903,22.4426,polity
place,Thermopylae,1.4.3,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
place,Gates,1.4.4,388225FThe,Thermopylae (Phthiotis),38.795,22.536,fortification
place,Delphi,1.4.4,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
ethnic,Delphians,1.4.4,385225PDel,Delphi polis (Phokis),38.4806,22.5056,polity
ethnic,Phocians,1.4.4,386227RPho,Phokis region (Central Greece),38.6,22.7,region/people
place,Parnassus,1.4.4,385226LPar,Parnassus Mt. (Phokis),38.5354,22.6219,mountain
ethnic,Aetolians,1.4.4,386215RAit,Aitolia region (Aitolia),38.6,21.5,region/people
ethnic,Aetolians,1.4.4,386215RAit,Aitolia region (Aitolia),38.6,21.5,region/people
place,Parnassus,1.4.4,385226LPar,Parnassus Mt. (Phokis),38.5354,22.6219,mountain
ethnic,Delphians,1.4.4,385225PDel,Delphi polis (Phokis),38.4806,22.5056,polity
place,Asia,1.4.5,437873RAsi,Asia,43.6811,87.3311,
place,Pergamus,1.4.5,391272PPer,Pergamon (Aiolis),39.1325,27.1842,polity
place,Teuthrania,1.4.5,390271PTeu,Teuthrania (Aiolis),39.0352,27.0548,polity
place,Sangarius,1.4.5,411306WSan,Sangarius R. (Asia Minor),41.109,30.645,river
place,Ancyra,1.4.5,392289UAnk,Ancyra (Galatia),39.95,32.863,polity
ethnic,Phrygians,1.4.5,400310RPhr,Phrygia region (Asia Minor),40,31,region/people
ethnic,Pergameni,1.4.5,391272PPer,Pergamon (Aiolis),39.1325,27.1842,polity
place,Ancyra,1.4.5,392289UAnk,Ancyra (Galatia),39.95,32.863,polity
place,Pessinus,1.4.5,393316SPes,Pessinous (Phrygia),39.3314,31.5832,sanctuary/temple
place,Agdistis,1.4.5,393318Agd,Agdistis mountain (Phrygia),39.3031,31.7508,mountain
ethnic,Arcadians,1.4.6,375223RArk,Arkadia region (Arkadia),37.5,22.3,region/people
place,Asia,1.4.6,437873RAsi,Asia,43.6811,87.3311,
place,Asia,1.4.6,437873RAsi,Asia,43.6811,87.3311,
place,Troy,1.4.6,400262UIli,Troy/Ilion (Troad),39.9575,26.2389,polity
demonym,Trojan,1.4.6,400262UIli,Troy/Ilion (Troad),39.9575,26.2389,polity
place,Bouleuterion,1.5.1,380237BBol,Bouleuterion (Athens Agora),37.975183,23.7218,building
place,Tholos,1.5.1,380237BTho,Tholos (Athens Agora),37.974874,23.721934,building
place,statues of heroes,1.5.1,380237SEpH,Eponymous Heroes (Athens Agora),37.975104,23.72239,sanctuary/temple
demonym,Athenian,1.5.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Eponymoi,1.5.2,380237SEpH,Eponymous Heroes (Athens Agora),37.975104,23.72239,sanctuary/temple
ethnic,Athenians,1.5.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Eleusinians,1.5.2,380235PEle,Eleusis (Attica),38.0441,23.5415,polity
place,Euboea,1.5.3,385239IEub,Euboia (Euboea),38.53,23.87,island
place,Megara,1.5.3,380233PMeg,Megara (Megarid),37.997,23.34285,polity
place,Megara,1.5.3,380233PMeg,Megara (Megarid),37.997,23.34285,polity
place,Megarid,1.5.3,380233RMeg,Megarid,38.04,23.25,
place,Megara,1.5.4,380233PMeg,Megara (Megarid),37.997,23.34285,polity
ethnic,Athenians,1.5.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Thrace,1.5.4,410265RThr,Thrace region (Evros),41,26.5,region/people
place,Acropolis,1.5.4,380237SAkr,Athenian Acropolis (Athens),37.9717,23.7257,sanctuary/temple
demonym,Athenian,1.5.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
person,Mysian,1.5.5,375275RMys,Mysia region (Asia Minor),40,28,region/people
person,Egyptian,1.5.5,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Syria,1.5.5,355390RSyr,Syria (Asia),35.5,39,region/people
place,Athens,1.5.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Egypt,1.6.1,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Mysians,1.6.1,375275RMys,Mysia region (Asia Minor),40,28,region/people
ethnic,Macedonians,1.6.2,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Asia,1.6.2,437873RAsi,Asia,43.6811,87.3311,
place,Egypt,1.6.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Macedonians,1.6.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Aegae,1.6.3,405223PAig,Aigai (Emathia),40.4801,22.3219,polity
demonym,Macedonian,1.6.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Memphis,1.6.3,298313PMem,Memphis (Egypt),29.849,31.255,polity
place,Egypt,1.6.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.6.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.6.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Macedonians,1.6.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Phoenicia,1.6.4,335354RPho,Phoenicia (Lebanon),33.5,35.4,region/people
place,Thrace,1.6.4,410265RThr,Thrace region (Evros),41,26.5,region/people
place,Cyrene,1.6.5,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Libya,1.6.5,300070RLib,Libya (Africa),32.01,10.01,region/people
ethnic,Phoenicians,1.6.5,335354RPho,Phoenicia (Lebanon),33.5,35.4,region/people
place,Hellespont,1.6.5,402264WHel,Hellespont (Thrace),40.2,26.4,sea/strait
ethnic,Egyptians,1.6.5,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.6.5,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Cyprus,1.6.6,350330RCyp,Cyprus (Kypros),35,33,region/people
place,Egypt,1.6.6,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Pelusium,1.6.6,310325UPel,Pelusion (Egypt),31.0424,32.5462,polity
place,Egypt,1.6.6,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Rhodians,1.6.6,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
ethnic,Egyptians,1.6.6,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Rhodians,1.6.6,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Egypt,1.6.7,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Rhodes,1.6.7,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Macedonia,1.6.7,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Cyprus,1.6.8,350330RCyp,Cyprus (Kypros),35,33,region/people
place,Thesprotia,1.6.8,394204RThp,Thesprotia region (Thesprotia),39.4,20.4,region/people
place,Cyrene,1.6.8,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Cyrene,1.6.8,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Egypt,1.6.8,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.6.8,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Athenians,1.6.8,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Macedonian,1.7.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
demonym,Egyptian,1.7.1,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Memphis,1.7.1,298313PMem,Memphis (Egypt),29.849,31.255,polity
ethnic,Cyprians,1.7.1,350330RCyp,Cyprus (Kypros),35,33,region/people
place,Cyrene,1.7.1,328219PCyr,Cyrene (Libya),32.819,21.856,polity
person,Macedonian,1.7.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Cyrene,1.7.1,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Egypt,1.7.1,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.7.2,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Cyrenians,1.7.2,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Cyrene,1.7.2,328219PCyr,Cyrene (Libya),32.819,21.856,polity
place,Egypt,1.7.2,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.7.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.7.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Athenians,1.7.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Macedonians,1.7.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Athens,1.7.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Egypt,1.7.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Arsinoites,1.7.3,293307RArs,Arsinoites,29.2863267,30.73473256,
demonym,Athenian,1.8.1,380237PAth,Athens (Attica),37.9718,23.72793,polity
demonym,Macedonian,1.8.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
person,Paphlagonian,1.8.1,410300RPap,Paphlagonia region (Pontus),41.5,33.5,region/people
place,Eponymoi,1.8.2,380237SEpH,Eponymous Heroes (Athens Agora),37.975104,23.72239,sanctuary/temple
ethnic,Athenians,1.8.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.8.2,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Calauria,1.8.2,375235IKal,Kalaureia (Poros),37.5167,23.4833,island
place,Troezen,1.8.2,375234PTro,Troizen (Troizenia),37.5033,23.3484,polity
place,Lamia,1.8.2,389224PLam,Lamia (Phthiotis),38.903,22.4426,polity
place,Calauria,1.8.3,375235IKal,Kalaureia (Poros),37.5167,23.4833,island
ethnic,Macedonians,1.8.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
person,Thurian,1.8.3,397164PTho,Thourioi (Magna Graecia),39.716,16.49,polity
ethnic,Macedonians,1.8.3,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thessaly,1.8.3,394223RThs,Thessaly region (Hellas),39.4,22.3,region/people
place,Athens,1.8.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,sanctuary,1.8.4,380237SAre,Temple of Ares (Athens Agora),37.975546,23.722745,sanctuary/temple
person,Parian,1.8.4,371252PPar,Paros (Cyclades),37.0844,25.1483,polity
place,temple,1.8.4,380237SAre,Temple of Ares (Athens Agora),37.975546,23.722745,sanctuary/temple
ethnic,Athenians,1.8.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.8.4,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,statues,1.8.5,380237AHaA,Harmodios and Aristogeiton statues (Athens Agora),37.97513,23.7234,monument
place,Athens,1.8.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.8.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Athenians,1.8.5,380237PAth,Athens (Attica),37.9718,23.72793,polity
place,Odeum,1.8.6,380237BOAg,Odeion of Agrippa (Athens Agora),37.975124,23.723135,theatre
demonym,Egyptian,1.8.6,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Rhodians,1.8.6,364282IRho,Rhodes (Dodecanese),36.4408,28.2244,polity
place,Cyprus,1.9.1,350330RCyp,Cyprus (Kypros),35,33,region/people
ethnic,Egyptians,1.9.1,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Cyprus,1.9.2,350330RCyp,Cyprus (Kypros),35,33,region/people
place,Alexandria,1.9.2,312299PAle,Alexandria (Egypt),31.182,29.897,polity
place,Cyprus,1.9.2,350330RCyp,Cyprus (Kypros),35,33,region/people
ethnic,Egyptians,1.9.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
place,Egypt,1.9.3,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Thebans,1.9.3,257326PThe,Thebes (Egypt),25.684,32.641,polity
place,Delphi,1.9.3,385225SDel,"Delphic Oracle, Pytho (Delphi)",38.48264,22.50108,sanctuary/temple
ethnic,Orchomenians,1.9.3,385230POrc,Orchomenos (Boeotia),38.4956,22.9641,polity
ethnic,Athenians,1.9.3,380237PAth,Athens (Attica),37.9718,23.72793,polity
ethnic,Egyptians,1.9.4,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
ethnic,Egyptians,1.9.4,271307REgy,Aigyptos (Egypt),27.1,30.7,region/people
person,Macedonian,1.9.5,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
ethnic,Macedonians,1.9.5,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
ethnic,Thracians,1.9.5,410265RThr,Thrace region (Evros),41,26.5,region/people
ethnic,Macedonians,1.9.5,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
place,Thrace,1.9.5,410265RThr,Thrace region (Evros),41,26.5,region/people
ethnic,Celts,1.9.5,490070RKel,Keltike (Europe),49,7,region/people
ethnic,Thracians,1.9.5,410265RThr,Thrace region (Evros),41,26.5,region/people
ethnic,Romans,1.9.5,419125PRom,Rome (Italy),41.891,12.486,polity
ethnic,Romans,1.9.5,419125PRom,Rome (Italy),41.891,12.486,polity
place,Thrace,1.9.5,410265RThr,Thrace region (Evros),41,26.5,region/people
demonym,Celtic,1.9.5,490070RKel,Keltike (Europe),49,7,region/people
ethnic,Odrysae,1.9.6,417265ROdr,Odrysians tribe (Evros),41.7,26.5,region/people
ethnic,Getae,1.9.6,435268RGet,Getai tribe (Bulgaria),43.5,26.8,region/people
ethnic,Getae,1.9.6,435268RGet,Getai tribe (Bulgaria),43.5,26.8,region/people
demonym,Getic,1.9.6,435268RGet,Getai tribe (Bulgaria),43.5,26.8,region/people
place,Ister,1.9.6,442277WIst,Ister or Danube R. (Europe),44.206,27.742,river
demonym,Getic,1.9.6,435268RGet,Getai tribe (Bulgaria),43.5,26.8,region/people
place,Asia,1.9.7,437873RAsi,Asia,43.6811,87.3311,
place,Ephesus,1.9.7,379273PEph,Ephesus (Ionia),37.9419,27.3397,polity
place,Lebedos,1.9.7,381270PLeb,Lebedos (Ionia),38.0779,26.9647,polity
place,Colophon,1.9.7,381272PCol,Kolophon (Ionia),38.111,27.141,polity
place,Colophon,1.9.7,381272PCol,Kolophon (Ionia),38.111,27.141,polity
place,Colophon,1.9.7,381272PCol,Kolophon (Ionia),38.111,27.141,polity
place,Epeirus,1.9.7,395205REpe,Epiros region (Thesprotia),39.5,20.5,region/people
place,Epeirus,1.9.7,395205REpe,Epiros region (Thesprotia),39.5,20.5,region/people
person,Cardian,1.9.8,405268UKar,Kardia (Thrace),40.5482,26.7508,polity
demonym,Epeirot,1.9.8,395205REpe,Epiros region (Thesprotia),39.5,20.5,region/people
person,Macedonian,1.9.8,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
person,Epeirot,1.9.8,395205REpe,Epiros region (Thesprotia),39.5,20.5,region/people
ethnic,Cardians,1.9.8,405268UKar,Kardia (Thrace),40.5482,26.7508,polity
place,Lysimachia,1.9.8,405268ULys,Lysimacheia (Thrace),40.5114,26.769,polity
place,Chersonesus,1.9.8,403265LChe,Chersonesus (Thrace),40.3333,26.5,region/people
place,Macedon,1.10.1,408225RMak,Macedonia region (Greece),40.81,22.5,region/people
